accession,ref_f_unweighted,ref_f_weighted,n_matches
ERR2607463,0.7022380558177748,0.7581232365522891,13527
ERR2607464,0.5813715676598776,0.6427862147231045,25848
ERR2607465,0.5253713061641022,0.6326811361459795,51620
ERR2607466,0.5501503490594519,0.6503401723387455,60477
ERR2607467,0.5934186402550147,0.7507382245441593,34087
ERR2607468,0.6019941958504975,0.736229183649703,19339
ERR2607470,0.6156411172485169,0.7360927186309836,20710
ERR2607472,0.6045026151547689,0.7418926699476167,32909
ERR2607473,0.6685008086625689,0.8168206601586732,12065
ERR2607475,0.6302269371810487,0.8218689259905307,29286
ERR2607476,0.6079849878152848,0.6467170963004177,22740
ERR2607477,0.6551594263227026,0.7260596087748167,18372
ERR2607480,0.5877243346356112,0.7581625353777253,46692
ERR2607481,0.6207824923238973,0.7291808133500784,31304
ERR2607482,0.6325033902886029,0.7193769395515538,18323
ERR2607484,0.6021977779368073,0.7352880618526553,50675
ERR2607485,0.4990536707476049,0.6051079512176905,55326
ERR2607486,0.5938747791624231,0.8817675914257185,30710
ERR2607488,0.7210560839617475,0.7611018943632084,4671
ERR2607489,0.6119234778683862,0.7312312196625318,26800
ERR2607491,0.6398177865197913,0.7459833346246769,26562
ERR2607495,0.644184747418526,0.7798559920727736,26797
ERR2607496,0.6532941206033991,0.7663734115347018,15627
ERR2607497,0.5748497242606475,0.7460640471242467,39277
ERR2607498,0.632706979236995,0.7825783523383875,33584
ERR2619760,0.7177978983535748,0.8817168744419828,10941
ERR2683605,0.5384186823900606,0.6812560986427748,4429
ERR2683606,0.5072484047909176,0.6828542713567839,7228
ERR2683607,0.4830342294035064,0.6680481591241635,8017
ERR2683608,0.46290259486184937,0.6912445755811946,11643
ERR2683609,0.49330974589858867,0.6723464231284878,6521
ERR2683610,0.5535082821514788,0.6787079895351177,1270
ERR2683611,0.5249506254113097,0.6621659242761693,1746
ERR2683612,0.5383735705208744,0.6836914185199146,1809
ERR2683613,0.5295727716290924,0.6479715121454915,1973
ERR2683614,0.5182538796471851,0.6674924304982108,2101
ERR2683615,0.49616406019464354,0.6728248699203057,3049
ERR2683617,0.5192115541827893,0.6417166549047283,2677
ERR2683618,0.4996498822330483,0.650307463643517,3512
ERR2683619,0.5255634964263959,0.6188830562846311,6227
ERR2683620,0.5168711656437056,0.6251311408110204,6943
ERR2683621,0.4948780664999296,0.6042537293981702,9025
ERR2683622,0.50528396146069,0.628053721184621,7844
ERR2683623,0.5452079143081404,0.7324181257634809,4470
ERR2683624,0.4956328645445273,0.5516654965285904,6153
ERR2683625,0.5211907632383072,0.546217690301162,2806
ERR2683626,0.4802814919066668,0.5422556619547043,7721
ERR2683627,0.4999503919036372,0.5501679215049279,4735
ERR2683628,0.5026637023362388,0.5557916549592582,5499
ERR2683629,0.5535096738010667,0.5885299273729026,2604
ERR2683630,0.5321762731231732,0.6115360910705869,3203
ERR2683631,0.5273871206512886,0.6100878030158428,2525
ERR2683632,0.5467581926745696,0.6652650792874721,4482
ERR2683633,0.5113280478513664,0.6691828360099296,7281
ERR2683634,0.5274238227145602,0.6817625562297973,6689
ERR2683635,0.4609461981147195,0.6586135643115942,12111
ERR2683636,0.5088285743112521,0.6499714067861228,2295
ERR2683637,0.5590474331444206,0.6338095444873855,2411
ERR2683638,0.5337822837266208,0.635813005891746,2971
ERR2683639,0.5395030264414209,0.6394068748595821,2805
ERR2683640,0.5389547309111333,0.6331632211746389,2380
ERR2683641,0.517673621924481,0.6248529461194582,2883
ERR2683642,0.5078908554570365,0.6258984258984259,3060
ERR2683643,0.4565334067288024,0.701481653867039,13619
ERR2683644,0.4648248176368805,0.6510453298843033,11792
ERR2683645,0.4769554491359703,0.6356157315047984,13298
ERR2696421,0.31210311460483675,0.3108227012758469,6415
ERR2696422,0.316934686251818,0.31284973788066206,6635
ERR2696423,0.44557018795597175,0.4918300653594771,12596
ERR2696424,0.4331921447820393,0.4678036191779118,11603
ERR2696425,0.34794495013824017,0.35513581349839407,15238
ERR2696426,0.34949088920629967,0.3579925724385836,15885
ERR2696427,0.4436267505001,0.45300239790089514,10748
ERR2696428,0.42582878444933625,0.43065235672239566,9679
ERR2709732,0.5361773823959306,0.5672848403813381,27407
ERR2709735,0.49309168799696745,0.5015134242698219,26630
ERR2709740,0.46977015056077126,0.4853739214370637,33553
ERR2709762,0.46678358645191353,0.47542971798015826,29815
ERR2709769,0.47365547155541177,0.4953977752453366,25709
ERR2709772,0.4888087868942927,0.49491466420789193,29191
ERR2709784,0.47435567576345633,0.4896487077176027,29497
ERR2709787,0.518261077475209,0.5429697202889163,24092
ERR2709798,0.5152428493048842,0.5342949836933846,27970
ERR2709810,0.515332307337123,0.5381135362892618,27501
ERR2721171,0.4211206824162175,0.431681691920914,13704
ERR2721175,0.48515938957658505,0.5184947149295661,16570
ERR2730831,0.35871607391481397,0.3437179789176138,53395
ERR2749333,0.6779652678701691,0.9007449634861087,5405
ERR2749675,0.8359880677660388,0.9299671197302561,1939
ERR2749813,0.8505392912170292,0.9379460438807751,3068
ERR2750096,0.8825275657335157,0.9531902887315428,2471
ERR2750176,0.7621705291150843,0.9180729401170644,6106
ERR2750365,0.7766407904022214,0.9390263496143959,445
ERR2750565,0.7384306732054517,0.8710675808031342,2968
ERR2757383,0.7985274891623773,0.9255036625582459,3824
ERR2762114,0.4053727333777985,0.6611561623079956,14993
ERR2762115,0.36153241032093864,0.6627509249194746,29727
ERR2762148,0.3019399558893942,0.3331708485982215,33829
ERR2762149,0.31124044206384,0.3329346251844829,18059
ERR2762973,0.5727470759229224,0.6534236038546384,23220
ERR2762980,0.5657298618286286,0.632529070117002,27056
ERR2762992,0.6605656955950707,0.7828680045138398,10583
ERR2764819,0.8603680430878564,0.9217146489873762,2749
ERR2764820,0.861954074740884,0.9215871949170663,2818
ERR2764821,0.8584871840829246,0.9209686819422717,2788
ERR2784784,0.46584289927075806,0.8645445870972535,7128
ERR2784785,0.43530826818169194,0.8394301010845009,8571
ERR2784786,0.4172194582634525,0.8137621496995125,9025
ERR2784787,0.4173622023139587,0.8125236751102802,8703
ERR2784836,0.6200119563589392,0.8775276970364302,8615
ERR2784837,0.5883691360495088,0.8606986331525546,9884
ERR2784838,0.5667186000026334,0.8407029102647132,10892
ERR2784839,0.5688091322110833,0.8433678688524591,10458
ERR2806351,0.8540395411274356,0.9741628420873704,4047
ERR2808645,0.6066067686548786,0.6982910071841217,20879
ERR2808646,0.6105099642846843,0.6661567911054393,24638
ERR2808647,0.5860779673269948,0.6825477256184123,22539
ERR2808648,0.5964643149020393,0.646672072668852,25138
ERR2808649,0.585911570318866,0.6542271955067087,23494
ERR2808650,0.5873280721525509,0.6398077897729222,26093
ERR2808651,0.5628663935829658,0.6033393626286151,28085
ERR2808652,0.5955106363965781,0.6623725493106161,25597
ERR2808653,0.5940523650464123,0.6552967856933647,23679
ERR2808654,0.5523079497196587,0.611656196161008,19014
ERR2808655,0.5906002054733691,0.6476456891533536,26056
ERR2808656,0.5795096290681778,0.6463527344075514,27229
ERR2808657,0.6043048373345945,0.6586717356385855,25264
ERR2808658,0.5750991362914748,0.644755759136046,27028
ERR2808659,0.5792771044077311,0.6861425270144773,22279
ERR2808660,0.5728062267476377,0.6112978837918581,26900
ERR2808661,0.5917462569346837,0.6485931375769122,26001
ERR2808662,0.6006355592853959,0.6638365504041316,25569
ERR2808663,0.60799934743564,0.6738700031217653,24880
ERR2808664,0.6017692418287344,0.667862117895429,22353
ERR2808665,0.6206458283961159,0.6862448378669882,23318
ERR2808666,0.5994436201775935,0.6998147338921412,20080
ERR2808667,0.6080122314943074,0.6659208859039072,22672
ERR2808668,0.586998020360864,0.6235956614607895,16943
ERR2815290,0.181411974977653,0.37296868806975825,201
ERR2815295,0.1705882352941098,0.8044737689089153,257
ERR2815296,0.1838565022421315,0.9383364784438961,281
ERR2815297,0.17309417040357122,0.7326170687208595,190
ERR2815298,0.18600368324125105,0.7551099112996529,197
ERR2815299,0.1626754748141882,0.7871362940275651,192
ERR2815300,0.17777777777777284,0.8750453391367429,180
ERR2815309,0.1832386363636181,0.23142570281124497,253
ERR2815310,0.19686162624821643,0.4860633829705995,399
ERR2815328,0.19944979367261195,0.24070204763894693,280
ERR2815329,0.17616580310880597,0.4726273915514302,331
ERR2815331,0.19466666666666183,0.7597361140668227,143
ERR2815334,0.215633423180592,0.7332317073170732,155
ERR2815336,0.20888355342136317,0.7542242703533026,169
ERR2815339,0.18181818181816667,0.7479928100659077,169
ERR2815340,0.20285499624340575,0.736721929911645,263
ERR2815342,0.23733719247466528,0.3830275229357798,162
ERR2815344,0.17754010695186512,0.7980985739304478,162
ERR2815345,0.20065075921907788,0.46053702196908053,181
ERR2815348,0.18762781186091165,0.4577619773150499,359
ERR2815350,0.17777777777776665,0.28989751098096633,126
ERR2815351,0.216806722689055,0.2588769611890999,255
ERR2848480,0.39306902172078606,0.4636846658212667,41421
ERR2848499,0.42115531705112824,0.49517589849330396,38119
ERR2848508,0.3932155499338351,0.49059528058695223,39763
ERR2848514,0.34704208476806536,0.3959931281214092,37856
ERR2848538,0.4444173531904642,0.5491573899142567,48626
ERR2848551,0.4357610100976562,0.5707557589591676,33484
ERR2848571,0.39493369355197405,0.44775013549267884,62111
ERR2848574,0.40702007063729345,0.4951168871704874,39253
ERR2855804,0.5844160735129219,0.9444667308973669,11161
ERR2855835,0.6516147369166897,0.9404932697965321,14853
ERR2889249,0.5986923670001353,0.68976913406225,26216
ERR2889250,0.6270489536272991,0.727974820472605,25011
ERR2889251,0.6306245576187646,0.7464993587501457,19968
ERR2889259,0.5899229638517635,0.6413274143733523,21862
ERR2889267,0.6103375998497568,0.6494562302923701,22670
ERR2889270,0.6163481953288235,0.7083684816397675,23574
ERR3083899,0.4130005333750076,0.4560095518115773,22395
ERR3155586,0.45971381185601046,0.47093628281747096,7198
ERR3155587,0.5510261119535245,0.5573401770523948,7088
ERR3155588,0.4658366345970346,0.47298591958194225,7384
ERR3155589,0.5639288738352595,0.5768604169543007,7392
ERR3155590,0.4778620767745053,0.48685390333497236,7406
ERR3155591,0.5532709602548613,0.5578853866652311,7799
ERR3155592,0.47466803786914824,0.4827768182690462,8857
ERR3155593,0.5639882902954232,0.5737981824938346,6746
ERR3155594,0.4606550540526933,0.47344671988892745,8409
ERR3155595,0.46283892834048845,0.4757404667733462,6882
ERR3155596,0.46638883855713337,0.4752575903283418,7604
ERR3155597,0.4576257953702076,0.4670072501453088,7125
ERR3174586,0.5573300835945314,0.5643238293151119,11480
ERR318593,0.2606360211684441,0.29675006993316605,46215
ERR318595,0.25944635669001964,0.2957648391639864,47223
ERR3219716,0.5475535642987956,0.5554721074811199,11461
ERR3219753,0.5878703574901206,0.6014528031157118,15659
ERR3219773,0.5635674432465594,0.5743656015037594,11518
ERR3219795,0.5681324411220187,0.576363006863404,11299
ERR3261535,0.3331526526184722,0.9360822158165184,3264
ERR3261566,0.36841358768868915,0.9226696572948725,3072
ERR3273239,0.3238238777046201,0.9204891074613631,4070
ERR3273253,0.39933978873214604,0.8866762756779049,5230
ERR3273281,0.3383163520960893,0.9391777770903579,2666
ERR3273282,0.30415744157431657,0.9004127398689931,4357
ERR3273300,0.2943867340129893,0.900965075871065,4467
ERR3273309,0.31600223894510404,0.9261132614718748,3571
ERR3285537,0.39051094890502064,0.6532129485319145,936
ERR3285549,0.5261430759132819,0.9693691795295041,1026
ERR3285558,0.4757595345830243,0.6156431408493737,443
ERR3285562,0.5745568300312379,0.5401170473853124,513
ERR3285591,0.5318965517241216,0.761218071642249,359
ERR3285619,0.6128865979381093,0.8996954174165859,521
ERR3340878,0.6987452312169755,0.867704280155642,6078
ERR3340889,0.7699324035248934,0.9057493143088383,7914
ERR3340890,0.7667480035490213,0.9456805633616557,6312
ERR3357521,0.9047103801484635,0.967957098114698,3392
ERR3357531,0.761463703973822,0.8986423074516674,4893
ERR3357551,0.8569340839483992,0.9478580643445185,6253
ERR3357552,0.8251567505943863,0.9472348567951887,9112
ERR3357581,0.8365534889307688,0.9515826318331921,5116
ERR3357634,0.8316546552248637,0.9663916149062822,6974
ERR3357638,0.8057633560237532,0.9577706129247718,8457
ERR3357640,0.6924992474616548,0.9412710892474592,8384
ERR3414573,0.7927889607543271,0.9330762736367316,8662
ERR3414585,0.787178013479325,0.956094462866729,10463
ERR3414592,0.8067175572514735,0.9475657965938272,9960
ERR3440669,0.5182005584107564,0.5254391522202384,9763
ERR3440690,0.5079223333773952,0.47190173049858797,18309
ERR3440694,0.526195432752031,0.5421011885787149,14700
ERR3440696,0.5187575980676749,0.5315134975090434,13790
ERR346209,0.9371428571428537,0.9623811492352211,71
ERR346236,0.9060367454068181,0.9329140461215933,66
ERR346326,0.7284744551625417,0.8158383650719926,227
ERR346403,0.9178082191780779,0.9632477518571615,99
ERR346420,0.905195681511464,0.950139470013947,87
ERR346536,0.936691626957112,0.9529935675408214,38
ERR3478706,0.4586524405288873,0.5879060503589651,42089
ERR3478716,0.3728432260749379,0.5782497724650194,20366
ERR3494954,0.5742054164530082,0.6208193414617655,20044
ERR3494975,0.5053748271865904,0.5200477132865237,15267
ERR3589579,0.42919900188121757,0.6474322520050805,47569
ERR3593054,0.44921844317004117,0.9349675627042129,2359
ERR3593114,0.45838444016111957,0.9442529043050335,3740
ERR3593857,0.7564376385250775,0.9568022800665427,4149
ERR3804376,0.34357793851808255,0.3488116451339639,68778
ERR3890099,0.4264984263758869,0.4427819145367948,32556
ERR414265,0.8529638546628407,0.9548218652135937,6926
ERR414481,0.8446427735558966,0.9587894744467834,6561
ERR4334735,0.34695204069098723,0.40104742724946024,58612
ERR4398704,0.6896070738128911,0.8987630185022069,19027
ERR4398706,0.6842287820206926,0.8836902468408511,20879
ERR4398707,0.6850396442026843,0.8772555205792268,18128
ERR4398708,0.6975294483428996,0.8619909641900483,26590
ERR4398710,0.6579287292849427,0.8580575052460745,24435
ERR4398717,0.6949875518668459,0.8733040226157013,18796
ERR4398720,0.6275839827991612,0.8615035336747222,16696
ERR4398722,0.6575297442974676,0.8645281836888288,16342
ERR4398723,0.6452374048926965,0.8804957340618752,16474
ERR4398727,0.5689585390723855,0.9193556191565128,11583
ERR4398729,0.5825710215564809,0.8984046141503693,14737
ERR4398734,0.5857632933093995,0.8962556799485437,16316
ERR4398735,0.6964512839312899,0.8449334933991299,25661
ERR4398738,0.6696638669891808,0.7812656017756425,19300
ERR4398740,0.5984904412973783,0.8849627950690386,16592
ERR4398741,0.6880601809708342,0.8507791529874377,26727
ERR4398744,0.6795966231101751,0.8363469858361086,30383
ERR4398745,0.6134846436378089,0.7670008549001321,37061
ERR4398750,0.6806830227428704,0.8701355687567278,25819
ERR4398751,0.6667475107659457,0.8913315713702487,22389
ERR4398752,0.6802052050778061,0.874807081537331,27619
ERR4398758,0.6692072084903413,0.8538083870502213,23048
ERR4398761,0.6764677238711682,0.8674935537863023,20568
ERR4398763,0.6642126173281026,0.7912975527654427,31197
ERR4398766,0.6600884062506571,0.8678931599105378,28992
ERR4398768,0.6658181856035202,0.8561951875648488,27893
ERR4398769,0.6482124720691559,0.8426009705113848,29118
ERR4398771,0.679463323866187,0.8893487540219878,21104
ERR4398772,0.6495762225227977,0.8588376033594224,30840
ERR4398774,0.6331573096160188,0.8471602947094197,22711
ERR4398775,0.6438527599521878,0.8590365249390183,24157
ERR4398778,0.6669026300343909,0.8423834335422389,23923
ERR4398779,0.6520731989802966,0.8652537045158475,26307
ERR4398780,0.6743213270279608,0.8200642163732321,29924
ERR4398781,0.6636086574074889,0.8308243045109203,24717
ERR4398782,0.6368866519934804,0.8788354376050646,20295
ERR4398786,0.6466463781250888,0.8760029549103205,18028
ERR4398788,0.6999241002280394,0.8671957378322881,26781
ERR4398790,0.6722616025357401,0.8552312104834144,31743
ERR4398794,0.6711734939123125,0.8226444918343292,32000
ERR4398795,0.6244987090037558,0.736133254517818,30161
ERR4398796,0.688852852318597,0.8312224625824277,30769
ERR4398798,0.6686390532540245,0.8388907963965967,31914
ERR4398801,0.6859402514474997,0.8471988368352225,31376
ERR4398803,0.6554004140482196,0.8075577266732736,31545
ERR4398804,0.6438013341393023,0.7810996674805418,33080
ERR4398805,0.6644908804016955,0.8446591731620688,30253
ERR4398806,0.6805997161630007,0.8550921789514906,28246
ERR4398808,0.7200228612812485,0.8738518511396559,24068
ERR4398811,0.7362407869905491,0.8999405425103615,22570
ERR4398813,0.7383099764114625,0.8935816127613029,21105
ERR4398815,0.7243453112699203,0.8980737529167254,29191
ERR4398823,0.6921684746507759,0.9068530504283571,24048
ERR4398824,0.6955017500558132,0.8961090419209129,22193
ERR4398825,0.64468946726213,0.8876644755943187,19606
ERR4398826,0.717289580648066,0.874479623335595,25830
ERR4398828,0.6781410765458049,0.8432602538442963,17645
ERR4398832,0.627031956601086,0.9258465802858998,16462
ERR4404427,0.46005182007361883,0.46916542417901846,24013
ERR4404428,0.4384639460272477,0.44598979185245624,23945
ERR4404429,0.455879938828352,0.4635908065443653,23889
ERR4404430,0.4593862430239124,0.4677136664886767,24034
ERR4404431,0.4596115181161239,0.46961836669244844,24024
ERR4404432,0.45331649318343736,0.46212994275566305,24078
ERR4691775,0.2365943830470478,0.24346599662719215,65598
ERR4691789,0.22842901626869488,0.27165220171225507,105722
ERR4691814,0.2638449456029921,0.305798603622979,85417
ERR4702555,0.372814301580757,0.38471156753321956,45938
ERR478990,0.9442008425757356,0.9645277860994608,3034
ERR478991,0.9409603627909164,0.9636773808282543,3045
ERR478992,0.939344167819175,0.963023377116032,3021
ERR478993,0.9412812922138599,0.9632658823529412,2937
ERR479022,0.9106415893176559,0.9487422535884406,2273
ERR479023,0.9151059526948621,0.9488178913738019,2131
ERR479238,0.9362071027142789,0.9608973555583407,1587
ERR479239,0.950935761254404,0.9575627798325871,529
ERR479240,0.9387141998797599,0.9612491043706711,1427
ERR479401,0.957499045228756,0.9760243335122563,1499
ERR479402,0.9570279543280812,0.9756265302192512,1427
ERR479403,0.9587561015740094,0.975644903735054,1497
ERR479404,0.9585629270442141,0.9758391906982855,1439
ERR479562,0.9486320109437394,0.9801841527932029,2295
ERR479563,0.9496743436512314,0.9801052182863559,2329
ERR479564,0.9514425030474303,0.9803853130470191,2354
ERR479565,0.9499296670907739,0.9798734905117884,2360
ERR480519,0.9532473027289484,0.9621569338653125,583
ERR480735,0.9434685799108704,0.9629406014605255,1535
ERR4869709,0.4080666645004277,0.5531911695349331,45448
ERR4869720,0.3877441997033353,0.4909643232036704,43365
ERR4869729,0.34970290423485073,0.39699811924476686,35757
ERR4869730,0.36301884163383924,0.4885451080744799,40291
ERR4869742,0.42773637716188806,0.5509879747333206,45114
ERR4869744,0.41243582254704464,0.4580546872080462,45470
ERR4869760,0.37849884411294976,0.5192013513140671,30283
ERR4869765,0.40801944911299637,0.49993997041122207,42182
ERR4869768,0.4124062505699556,0.5420812123756138,46665
ERR4869776,0.37860089290232035,0.49340155165953586,64377
ERR4869778,0.3808185521486404,0.5442224280808224,47810
ERR4869791,0.3663638197885804,0.4100917272204959,49747
ERR4869794,0.34909600428990945,0.3619513035781735,67600
ERR4869801,0.3525242456892398,0.345227473031238,52656
ERR4869820,0.35069418110494427,0.5039979661168933,57073
ERR4869826,0.3513968951104388,0.4738323627621841,53757
ERR4869831,0.38443222551051687,0.5938499080393886,48256
ERR4869832,0.385694480989632,0.4843593646006414,39171
ERR4869841,0.3781364373606473,0.4609584166684702,53392
ERR4869843,0.3650864704871923,0.43420729699597105,54069
ERR505091,0.7610987791338287,0.9520483913282858,5593
ERR5083128,0.7335172608938679,0.8170112441059122,6045
ERR5083189,0.7997382198951308,0.8408108795119471,1872
ERR5083231,0.6792719839612514,0.7611143629623436,5894
ERR5083302,0.7838649460270765,0.836262971591081,2862
ERR5084080,0.7741761210156264,0.8014209591474245,519
ERR5084082,0.8859315589353517,0.8977325312355391,348
ERR5084179,0.8260785451730998,0.8855240549828178,1056
ERR5084190,0.6142690219257954,0.640047323277137,3664
ERR5094857,0.33070342205292647,0.4917891496729511,4861
ERR5094858,0.32205055919194947,0.497664967887388,11510
ERR5094881,0.4188229508668654,0.6131057386469944,14751
ERR5094889,0.36154201292692967,0.4584723820483314,13529
ERR5094898,0.4034505640345055,0.48656892649808126,410
ERR5094899,0.42356287261340014,0.4905770893114117,8549
ERR5094900,0.366851891429753,0.6491858571966476,11482
ERR5094901,0.30622696411226624,0.6357279376382889,46664
ERR5100215,0.4325891562770421,0.9404452418439456,2023
ERR5214467,0.5043628126256985,0.546752025669068,66675
ERR525697,0.8031739585447664,0.9494556765163297,8119
ERR525866,0.593701485917004,0.9569399749494171,3972
ERR526014,0.6483158475977963,0.9683021712692644,2665
ERR5294730,0.8441410693970345,0.864922206506365,406
ERR5378051,0.4418219822328236,0.4361355603298912,3585
ERR5385020,0.4881516587672724,0.5332719931080154,48059
ERR5455145,0.8784292630446054,0.9619454561096613,971
ERR575691,0.32935662547923794,0.9801518215656966,1052
ERR575692,0.30574257425732426,0.9781117898731828,1039
ERR576942,0.24510070028736686,0.8892355100062322,3556
ERR576943,0.2479516591560366,0.8851377662002846,3837
ERR5866833,0.42884034914381947,0.4542286592056177,50175
ERR5866843,0.4518618356032291,0.4777797402559953,49308
ERR5866866,0.4594330835633151,0.4862633758133032,48402
ERR5866883,0.41484800869049526,0.4322401170490101,38537
ERR589451,0.7987221575063093,0.9129582811431382,4085
ERR589474,0.7656239241695624,0.9269302671517881,6487
ERR589541,0.7224107124931863,0.8656504022348716,7636
ERR589802,0.8223564351492391,0.9699712697462005,4294
ERR589817,0.8051450986362937,0.968735183180123,6025
ERR589841,0.8094372255973077,0.9740018586955732,5257
ERR5916852,0.7138274191435379,0.8596195806849445,2252
ERR5916860,0.76275992438549,0.8518701598286373,1519
ERR5916864,0.7417565673186198,0.8671671960727693,2328
ERR5916867,0.804413360665549,0.8780821917808219,1292
ERR5916870,0.7702356345596773,0.8765696784073507,1750
ERR5917005,0.6957944962272407,0.8594884930040523,2627
ERR5917013,0.7517269076304189,0.8504441138013437,1807
ERR5917017,0.7264223672712863,0.8651391025907598,2693
ERR5917020,0.8015873015871974,0.882368703108253,1434
ERR5917023,0.7634881247782743,0.8797158933677705,2022
ERR594302,0.3898076611039004,0.597446506988017,84371
ERR594306,0.44364029834347435,0.6639240451976385,60180
ERR594314,0.39550790797675583,0.39974737797429233,38676
ERR594327,0.3407757310272857,0.36637591586502516,21045
ERR594393,0.3148936170209496,0.32457921878079954,23453
ERR594409,0.44630278466134926,0.3495946287455006,14332
ERR5947604,0.7528924921878883,0.9602817004597323,4317
ERR5947809,0.777097799223027,0.9645639126548333,4019
ERR5948177,0.8886585365852951,0.9530537224854954,831
ERR5954372,0.3872119259192415,0.4682330033565757,45650
ERR5954399,0.4303818925685163,0.4857089153717068,49837
ERR5954416,0.41098263603963076,0.4679490551590711,47110
ERR5954423,0.44902369087034055,0.6255701906025897,39231
ERR5954425,0.4191995333598741,0.4477164508180016,36252
ERR5954451,0.43022332425722204,0.5210424158825558,38567
ERR5954456,0.4176951619932365,0.5303848558922176,36076
ERR5954473,0.38513691996079336,0.4618752095132236,36544
ERR5954489,0.38742313877577295,0.5059766515879508,34834
ERR598947,0.3870799676785209,0.6034213187513634,76099
ERR599020,0.41352271352038006,0.6125102478698863,86943
ERR599030,0.4273550235017558,0.6650074678799465,74510
ERR599131,0.4631264386750178,0.6149455452040414,33767
ERR599246,0.30596150867525274,0.45763853529646664,102879
ERR599277,0.24910941914358642,0.26098479977246125,71631
ERR6614656,0.35561119947237285,0.39850204488940694,44523
ERR6760079,0.7810207812827117,0.9440699775825161,13719
ERR676904,0.49105461393590166,0.49888724035608306,769
ERR676905,0.47693533924458487,0.4603855947617315,3147
ERR732785,0.6959041879385999,0.93806101910863,7624
ERR738544,0.48309086666892026,0.5756583574444326,34278
ERR738545,0.48027013578786526,0.5717285501216736,34461
ERR738546,0.482123685994221,0.5749655184157202,34721
ERR738547,0.45817218959427025,0.5643679111112611,40479
ERR738548,0.46579108336894626,0.5606249203203412,33322
ERR738549,0.4721695399235299,0.5662333334115665,32696
ERR748018,0.9663297363747807,0.9607579526808872,1015
ERR748019,0.9689980837667369,0.9625425772737851,1037
ERR748020,0.9696386866327152,0.9622534305317324,992
ERR748021,0.9681824388911086,0.9630167717124238,1002
ERR748303,0.9834815756035497,0.9684243763814335,246
ERR748304,0.9867216117216011,0.9782971619365609,213
ERR748305,0.9847806624887938,0.9711538461538461,232
ERR748306,0.9819542253521041,0.973539851565021,222
ERR770988,0.6225593415003737,0.7088207165452807,4388
ERR770997,0.4997096586873162,0.5750924176456091,6304
ERR771014,0.5035278306638187,0.5723515160414067,6045
ERR771018,0.5706489875070827,0.6249242683665674,5530
ERR771061,0.4287478389724178,0.46001530221882175,3903
ERR771068,0.501412040225915,0.557912874912498,5970
ERR7927770,0.6003319072809713,0.6780039884410982,38497
ERR7927771,0.5909851210050453,0.6717391941038544,39582
ERR864206,0.5863254392662763,0.7242332568328813,6326
ERR864208,0.6073935284319636,0.7133418185901995,6507
ERR864210,0.6182180851060558,0.7191761332545363,5546
ERR8958875,0.9221138868052129,0.9558807639612228,4819
ERR8958876,0.8523268423778525,0.9710325991677201,4307
ERR8958893,0.9308899349919991,0.9661565668143477,3985
ERR8960470,0.9374154352264744,0.9721198670251865,2957
ERR911239,0.5156950672643658,0.5193936451421481,5534
ERR911270,0.5068424356558356,0.511959739490823,4932
ERR911316,0.48929370405828554,0.49143121815655394,5657
ERR911358,0.4779349726694678,0.48510696064346076,18365
ERR911367,0.4856083224478951,0.489974293059126,10793
ERR912059,0.8593849416749606,0.9652017774664805,7599
ERR912169,0.8398416064775527,0.9654426663767285,7204
ERR9456920,0.46149532710270696,0.4754234473596812,1596
ERR9456921,0.5099223468507101,0.5431506849315069,271
ERR9465694,0.6914972863678611,0.908362685504093,16316
ERR9465699,0.5832812139960872,0.8809524588474505,22255
ERR9465700,0.6828364692876459,0.9219411257031745,16695
ERR9465701,0.6730130732513863,0.9126847196408164,15868
ERR9465706,0.6651365831071853,0.899537334987604,17861
ERR9465707,0.6115767194563877,0.8912927749436078,21233
ERR9465708,0.6351681593151409,0.89854186606669,17153
ERR9465726,0.5842899200514569,0.890477521807202,18201
ERR9581643,0.5360220180144604,0.5893770434630978,43233
ERR969466,0.3992032766648019,0.938493302199828,3938
ERR969468,0.5083846925611739,0.9358782265204658,1376
ERR969476,0.43034105534082784,0.9456743227185744,2976
ERR969482,0.5493153059455559,0.9386752136752137,1202
ERR969491,0.7413734198838201,0.9782743489459125,350
ERR969518,0.7656822344321497,0.8977329024039256,2151
ERR970318,0.7403614457831257,0.9581082139221674,353
ERR986784,0.519486271036006,0.5212874659400545,4959
SRR1023996,0.31668594425809704,0.5661323557401875,9873
SRR1024012,0.26033249950132076,0.6925811965811965,7291
SRR1024013,0.33307866170031014,0.45278450363196127,6089
SRR1024014,0.29158311345640403,0.4151912235258266,7161
SRR10484890,0.2659318001579307,0.2927222450455385,11771
SRR10484996,0.22893809876337487,0.3218027170627317,8035
SRR10527383,0.5075862518533172,0.729442856235309,37617
SRR10527384,0.632987690254602,0.901534136631356,14702
SRR10527385,0.46036165395720235,0.5982891185905596,50565
SRR10527388,0.5766055165344657,0.8240587130649042,20361
SRR10527389,0.43760808833274933,0.8813783339877341,20943
SRR10527391,0.44495928536674156,0.9082756109492784,15105
SRR10527395,0.5004968387940762,0.7446029264874796,30578
SRR10527396,0.6027929344300125,0.9175324216403407,24781
SRR10810003,0.542208114274001,0.9098413856196222,6018
SRR10810004,0.493193378612649,0.906051317802213,6085
SRR10810005,0.48984426916286805,0.929908153150755,6420
SRR10810006,0.510730822174759,0.9155389680063113,5940
SRR10810007,0.4359613710121874,0.9159288775191422,4959
